Frame,L5S1 Lateral Bending,L5S1 Axial Bending,L5S1 Flexion/Extension,L4L3 Lateral Bending,L4L3 Axial Rotation,L4L3 Flexion/Extension,L1T12 Lateral Bending,L1T12 Axial Rotation,L1T12 Flexion/Extension,T9T8 Lateral Bending,T9T8 Axial Rotation,T9T8 Flexion/Extension,T1C7 Lateral Bending,T1C7 Axial Rotation,T1C7 Flexion/Extension,C1 Head Lateral Bending,C1 Head Axial Rotation,C1 Head Flexion/Extension,Right T4 Shoulder Abduction/Adduction,Right T4 Shoulder Internal/External Rotation,Right T4 Shoulder Flexion/Extension,Right Shoulder Abduction/Adduction,Right Shoulder Internal/External Rotation,Right Shoulder Flexion/Extension,Right Elbow Ulnar Deviation/Radial Deviation,Right Elbow Pronation/Supination,Right Elbow Flexion/Extension,Right Wrist Ulnar Deviation/Radial Deviation,Right Wrist Pronation/Supination,Right Wrist Flexion/Extension,Left T4 Shoulder Abduction/Adduction,Left T4 Shoulder Internal/External Rotation,Left T4 Shoulder Flexion/Extension,Left Shoulder Abduction/Adduction,Left Shoulder Internal/External Rotation,Left Shoulder Flexion/Extension,Left Elbow Ulnar Deviation/Radial Deviation,Left Elbow Pronation/Supination,Left Elbow Flexion/Extension,Left Wrist Ulnar Deviation/Radial Deviation,Left Wrist Pronation/Supination,Left Wrist Flexion/Extension,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension
898,5.645312723,-1.948896776,-18.22452205,2.505690322,-0.901369076,-13.89729706,2.50560369,-0.901624167,-8.076884701,1.947064802,-0.447528869,-0.21332641,-5.312163283,-4.828879455,41.62127884,-9.614016912,-8.762354859,41.75549925,-2.022196707,-0.188322834,-37.40349131,13.31776951,-3.986115264,-21.67557053,-16.20315037,107.3558945,-6.430786929,4.76160125,-2.983802846,-29.4210999,-19.53907808,3.882097422,-35.31423695,11.56509052,-10.60327844,-14.95681041,1.931458313,116.9970097,1.092681997,4.902955401,11.52919625,-30.46277985,-5.987372384,-11.48254009,44.92780379,-4.116124938,-1.215443279,51.24456974,2.969702071,12.6912104,18.19431764,8.860152684,-0.162137929,-1.141914526,-5.044092029,7.571282723,45.9594031,5.762488804,-8.258207676,11.14348882,-18.677818,2.816294371,-1.635951324,0,0,0
899,5.624214345,-1.879974039,-18.21256095,2.496632125,-0.870694986,-13.89299017,2.496549337,-0.870945582,-8.072578643,1.937574485,-0.42550546,-0.210250366,-5.317119244,-4.754190155,41.59472363,-9.625412722,-8.624954918,41.69922034,-2.200842589,-0.091268559,-37.4189899,13.68202693,-4.338425947,-21.98858404,-16.57162956,107.7907457,-6.417565014,4.871879107,-2.870608462,-29.2537423,-19.45225678,3.872165243,-35.32095934,11.68724061,-10.86747797,-15.37424115,1.498421317,117.2100882,1.33191607,4.89773368,11.77854556,-30.58224699,-6.134526841,-11.17106103,45.04519901,-4.250011543,-1.196763745,51.71784591,3.214942752,12.63343418,18.58244823,8.455810979,-0.144371341,-1.209901813,-4.917107164,7.736077395,45.75130334,5.481309586,-8.296538052,11.29047052,-17.97315686,2.420965069,-1.429702485,0,0,0
900,5.609742506,-1.79797159,-18.18196481,2.490507257,-0.834473287,-13.88050226,2.49042117,-0.834730316,-8.060075537,1.929756468,-0.399136472,-0.201024195,-5.319493639,-4.69122873,41.5791448,-9.631175435,-8.509455121,41.66430353,-2.34642715,-0.000907336,-37.42696034,14.01058197,-4.668820795,-22.28851775,-16.89556273,108.2300024,-6.42575843,5.103684055,-2.733623405,-29.21170715,-19.38175794,3.859808251,-35.31445282,11.75701699,-11.12507122,-15.7716785,1.163661849,117.3513328,1.493621002,4.990586888,11.86493544,-30.66537769,-6.326218442,-10.80768731,45.09543537,-4.352556349,-1.165070397,52.13089567,3.474172019,12.54902312,19.01889288,8.011902791,-0.129459229,-1.222352641,-4.770410833,7.877368851,45.52749408,5.195567487,-8.345779818,11.470254,-17.51449198,2.075908987,-1.293766651,0,0,0
901,5.609987876,-1.688009066,-18.12162818,2.490991736,-0.786233241,-13.85509567,2.490905882,-0.786497454,-8.034658913,1.925781162,-0.363278247,-0.182129309,-5.322606518,-4.646955811,41.57699288,-9.637104349,-8.428703524,41.65622089,-2.428906394,0.080106071,-37.42691687,14.26515829,-4.928878796,-22.56487994,-17.14991358,108.6554433,-6.468122464,5.564239543,-2.546051096,-29.45651902,-19.33889851,3.840617512,-35.28016821,11.72729165,-11.37062824,-16.15184131,1.016785465,117.354482,1.523471746,5.29174605,11.59908672,-30.68832772,-6.606345831,-10.30792912,45.03327284,-4.425769662,-1.108044682,52.44735055,3.757486288,12.39992973,19.55120716,7.79685067,-0.127981431,-1.126580035,-4.603115304,7.94973444,45.24020967,4.957448616,-8.458571703,11.62619965,-17.4982469,1.815162353,-1.285763209,0,0,0
902,5.616303075,-1.564973433,-18.04241021,2.494219049,-0.732411524,-13.82146478,2.494140972,-0.732672239,-8.001032434,1.923356638,-0.323036185,-0.157096974,-5.323278569,-4.614430286,41.58587826,-9.637681677,-8.369981564,41.66961028,-2.478441199,0.154344883,-37.41888743,14.48539892,-5.165410431,-22.82650978,-17.35911727,109.0845892,-6.530616782,6.146405803,-2.337801108,-29.82643688,-19.31214485,3.819010346,-35.23253496,11.64545784,-11.60763289,-16.51031349,0.967184438,117.2862076,1.476516961,5.692936707,11.17123723,-30.67650174,-6.928656486,-9.754860086,44.90088596,-4.467388143,-1.038782123,52.70361766,4.057062946,12.22573677,20.13075359,7.542372044,-0.12860888,-0.975539487,-4.418182809,7.997683265,44.93629236,4.713465191,-8.582342785,11.81455944,-17.72979668,1.607130137,-1.337243859,0,0,0
903,5.622078232,-1.435489196,-17.95556593,2.497257272,-0.675813885,-13.78453045,2.49718755,-0.676071622,-7.964103968,1.920547983,-0.280757398,-0.129604814,-5.310096179,-4.588885916,41.59392005,-9.613286224,-8.323777558,41.68096358,-2.527305498,0.194573001,-37.39728004,14.71030331,-5.429212286,-23.07897648,-17.56732244,109.4838517,-6.59644583,6.62781886,-2.1794851,-30.0283973,-19.27947462,3.804122785,-35.19959576,11.60476652,-11.84584135,-16.83643471,0.864741148,117.2556558,1.446638907,5.996544796,10.86505273,-30.6425798,-7.252524242,-9.282427457,44.79897044,-4.427227184,-0.977229412,53.01248731,4.283375227,12.08132651,20.58692016,7.360044448,-0.120831628,-0.955369096,-4.195861943,8.108861607,44.64582725,4.40758018,-8.660644776,12.04699256,-17.97476286,1.463134425,-1.40170289,0,0,0
904,5.624930675,-1.299425833,-17.86216265,2.499056341,-0.616363436,-13.74476563,2.498992996,-0.616623326,-7.92433879,1.916564669,-0.236483143,-0.100001929,-5.272551621,-4.574599495,41.59499351,-9.545440667,-8.297331027,41.67825803,-2.585206057,0.174080602,-37.35234961,14.95201257,-5.772396424,-23.32660796,-17.80227362,109.8224036,-6.664409876,6.903669113,-2.131914439,-29.89545987,-19.23272064,3.802176167,-35.19082573,11.6692248,-12.08858121,-17.11812176,0.626419778,117.3190506,1.473412856,6.082497478,10.8424486,-30.56094463,-7.562801393,-8.984482789,44.78873297,-4.243379982,-0.935229798,53.44354081,4.358436218,12.00591431,20.80748355,7.328494383,-0.097401407,-1.193679437,-3.917387723,8.348190045,44.39111616,3.988368987,-8.6750482,12.34159287,-18.15169334,1.342611583,-1.45333221,0,0,0
905,5.627104323,-1.156933275,-17.76115237,2.500626512,-0.55413475,-13.70170736,2.500570555,-0.554393689,-7.881281502,1.9121699,-0.190169684,-0.067946185,-5.221093626,-4.567237874,41.5953636,-9.452519088,-8.283209474,41.67347593,-2.642589244,0.11957097,-37.29359073,15.19818904,-6.142809392,-23.56485892,-18.0369386,110.1311025,-6.736653626,7.07812108,-2.129520437,-29.59369953,-19.18024375,3.806924494,-35.19677264,11.77549798,-12.33432418,-17.36912976,0.336160135,117.4206661,1.517225746,6.069681846,10.94075053,-30.45586308,-7.876772914,-8.768869955,44.80998637,-3.977160587,-0.904947905,53.92684045,4.35761398,11.95782681,20.90588495,7.368651709,-0.065495209,-1.563051839,-3.600221339,8.650935375,44.14945089,3.505827618,-8.640122993,12.67670062,-18.34119995,1.286285801,-1.518040514,0,0,0
906,5.629273608,-1.015027628,-17.66076404,2.502251117,-0.492165906,-13.65890969,2.502200337,-0.492424168,-7.838483424,1.907844644,-0.144044351,-0.03608697,-5.175718615,-4.549134439,41.60174984,-9.370156965,-8.249901407,41.67931505,-2.702775962,0.083917428,-37.24454729,15.4513046,-6.435136402,-23.78637868,-18.23388351,110.4686822,-6.800493583,7.242576283,-2.050482172,-29.32999974,-19.12503307,3.808879052,-35.21723282,11.82564192,-12.58558513,-17.61765323,0.095302201,117.502578,1.5535826,6.118464426,10.95647102,-30.41341001,-8.203828153,-8.490896025,44.78234136,-3.763968145,-0.874677715,54.36649468,4.419398018,11.86842135,21.05070573,7.355482472,-0.038354392,-1.866791212,-3.278463854,8.910240082,43.88333662,3.057969554,-8.550165616,13.00643295,-18.5489177,1.425106884,-1.630989528,0,0,0
907,5.631987896,-0.869233558,-17.55602934,2.504186771,-0.428546121,-13.61420617,2.504136066,-0.428811705,-7.793772575,1.903606485,-0.096679796,-0.002800094,-5.140932167,-4.509854032,41.60830607,-9.306862539,-8.178310212,41.68458208,-2.7786635,0.092158044,-37.21840846,15.73181613,-6.589930292,-23.97388433,-18.37000337,110.8903621,-6.850283124,7.457845638,-1.812070588,-29.17194668,-19.06183387,3.806452272,-35.25838294,11.7686193,-12.83976379,-17.86856966,-0.047988186,117.5340867,1.576684601,6.305404992,10.78087637,-30.48924831,-8.568912991,-8.069692177,44.65353884,-3.660268943,-0.854025116,54.71238949,4.615056113,11.70885936,21.32496801,7.219055551,-0.023944706,-2.004783721,-2.930217435,9.052591496,43.56413136,2.658963656,-8.410423698,13.31156975,-18.77790739,1.860746153,-1.811877474,0,0,0
908,5.634717904,-0.72400173,-17.45194002,2.506199736,-0.36516787,-13.56978578,2.506153589,-0.365437201,-7.749349136,1.89946253,-0.049481631,0.030265922,-5.112287509,-4.459889051,41.62088298,-9.254225451,-8.08771745,41.7007586,-2.857261463,0.119204915,-37.20225369,16.02035765,-6.666061914,-24.14437857,-18.46882051,111.3395467,-6.88845729,7.663653803,-1.499005346,-29.05250902,-18.99613104,3.801257379,-35.31416092,11.65531662,-13.09778069,-18.11522632,-0.142221284,117.5454023,1.592399274,6.553709346,10.52190962,-30.62823568,-8.945076625,-7.5843787,44.47408634,-3.610359278,-0.83032479,55.01505413,4.874169814,11.50854696,21.64468374,7.029510006,-0.015152842,-2.076645886,-2.579031364,9.150597029,43.21949573,2.297224722,-8.217050863,13.61432379,-19.01585766,2.494058886,-2.044359518,0,0,0
909,5.637005443,-0.599736875,-17.37165668,2.507989448,-0.310808605,-13.5357008,2.507957374,-0.311067467,-7.715274688,1.895975543,-0.008958785,0.055596975,-5.096554076,-4.413044782,41.66363881,-9.222773532,-8.004473723,41.77454159,-2.903080169,0.142729978,-37.18032119,16.25998927,-6.735642559,-24.34218791,-18.56311928,111.7072547,-6.914346683,7.770493933,-1.242006515,-28.97733119,-18.94694087,3.788736938,-35.36595241,11.54045827,-13.36688607,-18.36808116,-0.231059863,117.5701725,1.593846717,6.794861916,10.30241134,-30.7496464,-9.264278741,-7.13024161,44.31912117,-3.581384905,-0.755991894,55.33015528,5.122435369,11.2852503,21.92797162,6.87193852,-0.004133588,-2.185198211,-2.326387258,9.317451019,42.8979086,2.032998419,-7.954358203,13.93397264,-19.24690558,3.154319414,-2.308633346,0,0,0
910,5.638874676,-0.508358384,-17.33429237,2.509464396,-0.27056895,-13.52025287,2.509443632,-0.270815612,-7.699834146,1.893512002,0.021098305,0.067010868,-5.09736469,-4.376348298,41.76597791,-9.216786906,-7.943101998,41.96162971,-2.891904487,0.158423022,-37.144376,16.41973141,-6.808456208,-24.58764866,-18.66387547,111.9398513,-6.93513062,7.697643241,-1.109218637,-28.94463758,-18.92527619,3.758332045,-35.40331683,11.4409159,-13.66727662,-18.64129145,-0.334357241,117.6262492,1.587158917,6.993335918,10.19489893,-30.81254407,-9.481171721,-6.74683018,44.22364191,-3.568311583,-0.575432118,55.67554331,5.347867018,11.01534035,22.14092129,6.774338973,0.013929632,-2.385487532,-2.252427685,9.646340505,42.63400973,1.920374734,-7.630482852,14.30291843,-19.50801674,3.767185548,-2.606964337,0,0,0
911,5.641097808,-0.437924192,-17.32071713,2.510978629,-0.239400982,-13.51507645,2.510958612,-0.239650277,-7.694652921,1.891873273,0.044423922,0.070773635,-5.111522508,-4.343032517,41.89834123,-9.232417217,-7.889936122,42.20616634,-2.848062347,0.170819387,-37.10213018,16.53094508,-6.87427704,-24.86057515,-18.76092395,112.0909352,-6.94390791,7.526237771,-1.03369614,-28.9571166,-18.92000411,3.720710806,-35.43653137,11.33993732,-13.97889939,-18.92097364,-0.431988947,117.6957736,1.566074548,7.184961584,10.12748562,-30.85741102,-9.642316293,-6.395614951,44.15600461,-3.57460365,-0.343744516,56.03351729,5.561890827,10.72183197,22.31730213,6.708430076,0.034298575,-2.622729115,-2.274675676,10.04628445,42.39511953,1.904469325,-7.241552352,14.6917014,-19.76351911,4.408143561,-2.933695116,0,0,0
912,5.644271654,-0.373089047,-17.29673528,2.51285444,-0.210873803,-13.50521288,2.512832675,-0.21113317,-7.684786842,1.890736047,0.065785153,0.078059458,-5.135345398,-4.305997567,41.9963707,-9.267933937,-7.828530384,42.3872983,-2.808853582,0.170705303,-37.06162897,16.62985803,-6.975606104,-25.14467294,-18.85548237,112.2129412,-6.920322713,7.409276722,-0.942835998,-29.02735285,-18.91690616,3.703182674,-35.4779517,11.24206781,-14.24943078,-19.17614232,-0.507433377,117.7591852,1.505312718,7.408744998,10.00705657,-30.9255849,-9.818745111,-6.055664117,44.09215397,-3.580725342,-0.180268307,56.40626334,5.724524202,10.49171341,22.47812685,6.674901994,0.050594537,-2.835351508,-2.250334054,10.35428761,42.13003523,1.884531122,-6.753162678,15.02552278,-19.89129934,5.126205057,-3.257086215,0,0,0
913,5.647365819,-0.309879817,-17.24676341,2.514648044,-0.183373909,-13.48380504,2.514628225,-0.183637429,-7.663382459,1.889634346,0.08633433,0.09399766,-5.17379361,-4.255949406,42.02208417,-9.33554026,-7.739801271,42.43389215,-2.790429095,0.150713184,-37.02068445,16.71412442,-7.127445596,-25.45038199,-18.93796013,112.3206763,-6.842569505,7.438343754,-0.79618267,-29.22346642,-18.90888523,3.724595532,-35.5350453,11.15326413,-14.43948027,-19.39073685,-0.550094084,117.8105383,1.375276589,7.704233322,9.771080107,-31.04759274,-10.04933117,-5.723841023,44.02760395,-3.560020862,-0.158492458,56.81482882,5.78799538,10.36774225,22.61975162,6.691787127,0.059757597,-3.001650812,-2.115235906,10.48641677,41.8141762,1.822542912,-6.079470268,15.29025131,-19.78597992,5.966949234,-3.545480394,0,0,0
914,5.651092819,-0.252265553,-17.18644661,2.516674666,-0.158487612,-13.45772633,2.516657525,-0.158750228,-7.637302677,1.888940987,0.104944887,0.113455486,-5.221333384,-4.201846086,42.01326631,-9.422404814,-7.641789667,42.41668404,-2.776535223,0.11806862,-36.98155789,16.78579887,-7.314964322,-25.76716252,-19.01874741,112.3994246,-6.73251128,7.523452988,-0.634452482,-29.47667085,-18.90310764,3.766053669,-35.60023751,11.06830301,-14.58884233,-19.58066421,-0.570958236,117.855744,1.205812114,8.031092403,9.481224743,-31.1951127,-10.29551854,-5.403439378,43.96629012,-3.541133538,-0.205100986,57.23793665,5.799814728,10.30725209,22.74694454,6.741388331,0.065336245,-3.143530251,-1.935003022,10.525374,41.47196385,1.763116872,-5.305916446,15.4996942,-19.54828726,6.875076637,-3.830494785,0,0,0
915,5.65840207,-0.19685092,-17.12840045,2.520298695,-0.1345809,-13.4326206,2.520284799,-0.134841038,-7.612194615,1.889527179,0.122973662,0.132194603,-5.258547455,-4.163869609,42.01934277,-9.489537245,-7.573605763,42.42785954,-2.755748141,0.085220201,-36.95910019,16.88731383,-7.53621576,-26.0471113,-19.12872316,112.4574319,-6.635808216,7.543357761,-0.505406757,-29.59471255,-18.90687101,3.798275765,-35.6633446,10.97469112,-14.76394581,-19.76273438,-0.585667174,117.8929685,1.060898564,8.309155131,9.231057602,-31.31970862,-10.51157273,-5.082696954,43.89624303,-3.587200064,-0.21872821,57.61404978,5.863172657,10.26910795,22.89367325,6.770941385,0.07082109,-3.264768186,-1.762215308,10.55732333,41.12596578,1.728518847,-4.653716444,15.61963633,-19.36790648,7.750041705,-4.177857587,0,0,0
916,5.672102353,-0.142822795,-17.07783449,2.5267832,-0.111260229,-13.41081096,2.526771912,-0.111520108,-7.590383929,1.892297129,0.140830237,0.148471927,-5.278233382,-4.155694351,42.06291999,-9.521989938,-7.561496829,42.51004747,-2.713267435,0.054185579,-36.96460836,17.02925901,-7.82745525,-26.27994364,-19.2862868,112.4731341,-6.554799804,7.38514953,-0.442597185,-29.43709424,-18.93041147,3.808336529,-35.71936797,10.86825398,-14.99319991,-19.94695166,-0.602651122,117.9249687,0.969670055,8.48185693,9.076902501,-31.40340411,-10.66661959,-4.748857714,43.79465906,-3.746489453,-0.144201031,57.90184065,6.037882702,10.24232066,23.0833072,6.752354152,0.076791698,-3.354046489,-1.61295044,10.63041039,40.76875513,1.716947536,-4.22699315,15.63228278,-19.32058183,8.59658937,-4.637919265,0,0,0
917,5.689387001,-0.090971376,-17.02945041,2.534860441,-0.08891872,-13.38994024,2.534851293,-0.089179599,-7.569512977,1.896341428,0.158100671,0.164052458,-5.287917399,-4.163803556,42.12151257,-9.53500817,-7.579811913,42.62070522,-2.663687842,0.022865006,-36.9866167,17.20021512,-8.152538656,-26.47582353,-19.47310716,112.4682345,-6.488209399,7.157450448,-0.412570867,-29.14685109,-18.96354853,3.809205094,-35.77317894,10.7527225,-15.24808969,-20.12303905,-0.613313841,117.9486885,0.902913018,8.6065234,8.963210195,-31.46189604,-10.79067755,-4.414293846,43.68581791,-3.969150694,-0.035227304,58.14336038,6.264137001,10.23849317,23.2927306,6.713742247,0.082513338,-3.422595491,-1.471134952,10.6962001,40.40786404,1.727267664,-3.922451379,15.55609241,-19.33492698,9.415449226,-5.161722561,0,0,0
918,5.704832977,-0.04030589,-16.98012244,2.542117655,-0.067106947,-13.36864432,2.542110719,-0.067369341,-7.548218455,1.899823543,0.174900919,0.179948018,-5.290516204,-4.167689995,42.17706805,-9.535431818,-7.590208235,42.72467877,-2.639762119,-0.002432099,-37.00598743,17.41015288,-8.400896946,-26.61748039,-19.66378107,112.5159545,-6.476107971,7.072746035,-0.359830264,-28.95466078,-18.98298637,3.810455674,-35.82953705,10.6271738,-15.50946067,-20.27735765,-0.607457735,117.9535152,0.837063072,8.774747117,8.816534039,-31.4957823,-10.92989206,-4.105049894,43.62820308,-4.170286461,0.046196228,58.40156089,6.465658798,10.24967178,23.48599169,6.686529833,0.089517981,-3.508017717,-1.340560783,10.69678188,40.08876384,1.779832009,-3.650512547,15.41156335,-19.38622719,10.10491921,-5.667272209,0,0,0
919,5.71736283,0.009587159,-16.92750175,2.5480744,-0.045658441,-13.34588316,2.548069168,-0.045922028,-7.525457871,1.90237022,0.191309111,0.196939862,-5.284243095,-4.161323503,42.22464121,-9.520633426,-7.581236007,42.81213313,-2.661063873,-0.021789557,-37.01544024,17.68752414,-8.509344052,-26.68503611,-19.86885765,112.6687414,-6.559087597,7.294114512,-0.243898854,-28.99363745,-18.9733546,3.813204279,-35.89234096,10.49032423,-15.7797111,-20.40172463,-0.585270133,117.9294338,0.765492454,9.030195489,8.600834269,-31.48367547,-11.10811541,-3.833962791,43.64214927,-4.318135031,0.067766064,58.69749734,6.609088137,10.27389551,23.64555095,6.684710727,0.099224708,-3.632711751,-1.228825994,10.59427502,39.82005167,1.899425957,-3.385069652,15.16391452,-19.49312588,10.60720344,-6.163692597,0,0,0
920,5.727967322,0.058343575,-16.87401699,2.55317323,-0.02471261,-13.32272683,2.553169724,-0.024976818,-7.502300814,1.904323968,0.207265595,0.214228383,-5.270869718,-4.150645967,42.26930096,-9.493317656,-7.564052967,42.89309629,-2.708110294,-0.035027817,-37.02270762,18.00439972,-8.540505308,-26.69766133,-20.07600888,112.8749823,-6.696330627,7.661342682,-0.104586752,-29.1275785,-18.95007865,3.816214767,-35.95791762,10.34346879,-16.05629638,-20.50410855,-0.546912785,117.8861441,0.694771248,9.329994724,8.353238897,-31.44705013,-11.30281452,-3.588994571,43.7068667,-4.445014727,0.061098612,59.00948915,6.727755413,10.31262425,23.78892266,6.694182953,0.110326046,-3.774338943,-1.12846945,10.4272049,39.59373858,2.060185909,-3.151412067,14.84820691,-19.64372726,10.98149588,-6.643082931,0,0,0
921,5.73433211,0.105759967,-16.82378246,2.556386956,-0.00428668,-13.30100446,2.5563865,-0.00455055,-7.480578659,1.904922117,0.22267497,0.230435653,-5.258548841,-4.133077208,42.30799085,-9.468390309,-7.534050735,42.96235454,-2.75515307,-0.035415267,-37.03124645,18.28660312,-8.572645841,-26.69709655,-20.22587793,113.0508033,-6.804481141,7.904821915,-0.004198785,-29.18105232,-18.9359713,3.82558569,-36.01968052,10.18986277,-16.31265633,-20.59512017,-0.482173159,117.842458,0.621121466,9.635336056,8.108946684,-31.45175746,-11.49139155,-3.359196611,43.81859479,-4.562368415,0.059580712,59.33574166,6.84550768,10.36243535,23.93251725,6.704274521,0.120297302,-3.90342548,-1.02006628,10.2527904,39.43016844,2.206889683,-2.937901711,14.58955775,-19.7676964,11.29906157,-6.996798005,0,0,0
922,5.736396057,0.15256449,-16.77515047,2.557688506,0.015918632,-13.27999049,2.557689858,0.015652733,-7.459564515,1.904114907,0.237750223,0.246106478,-5.246648804,-4.104007428,42.3414301,-9.444783232,-7.482846008,43.0208688,-2.7947416,-0.014057484,-37.0402974,18.5017167,-8.62412493,-26.69239058,-20.26688461,113.1738031,-6.852037007,7.90047683,0.020136451,-29.05019381,-18.93790523,3.842894961,-36.07216861,10.01822999,-16.53651202,-20.67231965,-0.366887009,117.800761,0.532755383,9.971668614,7.865188847,-31.54086229,-11.66925621,-3.128707101,43.97389535,-4.680311628,0.079419838,59.67484843,6.976310745,10.41774632,24.09279846,6.705428161,0.126875583,-3.993131466,-0.893965196,10.07658196,39.33455446,2.31679292,-2.775175102,14.42634733,-19.81502792,11.60662729,-7.132915474,0,0,0
923,5.734215531,0.197984642,-16.72984361,2.557096363,0.035586956,-13.26043791,2.557098662,0.035319461,-7.440010994,1.901944005,0.252264532,0.26067841,-5.235830563,-4.068031721,42.36892352,-9.423704194,-7.418739646,43.06782735,-2.834204162,0.020189824,-37.05066201,18.68196038,-8.676374237,-26.6749597,-20.25155778,113.2648578,-6.868740631,7.77203439,0.005876197,-28.83967318,-18.94883946,3.866662462,-36.12070308,9.840244549,-16.73998066,-20.73779014,-0.225410744,117.7578356,0.441206056,10.31214644,7.62258271,-31.67269189,-11.84187736,-2.914002374,44.17645746,-4.788503792,0.104198099,60.02829905,7.106216985,10.48424078,24.25331006,6.707339298,0.132290461,-4.070283116,-0.758494556,9.893780796,39.30130419,2.412372095,-2.633367053,14.32006698,-19.83522649,11.85523518,-7.142913595,0,0,0
924,5.725793899,0.239503756,-16.69705204,2.553705964,0.053741823,-13.24639927,2.553711493,0.05347823,-7.42597345,1.897823748,0.265434794,0.271110296,-5.236060183,-4.036457847,42.38514228,-9.423277282,-7.362304478,43.09513949,-2.869936055,0.047333457,-37.06789923,18.84994621,-8.752828346,-26.66063779,-20.27762153,113.3046515,-6.863588441,7.621142238,0.003838567,-28.68717602,-18.9706878,3.898545808,-36.1747348,9.693497241,-16.93340855,-20.80935791,-0.119990056,117.7248119,0.377814044,10.53954723,7.421574986,-31.78484064,-12.00162239,-2.752523639,44.43343904,-4.867337313,0.118093317,60.3987635,7.217237532,10.5752967,24.38113181,6.728224953,0.140752754,-4.185900526,-0.620413491,9.746212634,39.33412253,2.506977989,-2.411254493,14.28041127,-19.90601242,11.97262149,-7.192739242,0,0,0
